Site Timezone,5.5,Elevation,405,Is Offshore,0,WRF Region,1,,,,
Longitude,76.921875,,,,,,,,,,
Latitude,20.42926025,,,,,,,,,,
Year,Month,Day,Hour,Minute,temperature at 100m (C),wind direction at 100m (deg),wind speed at 100m (m/s),air pressure at 100m (Pa),wind speed at 80m (m/s),temperature at 80m (C),wind direction at 80m (deg)
2014,7,28,3,30,22.42,252.77,6.24,94840,5.72,22.51,250.19
2014,7,28,4,30,23.07,260.91,5.46,94800,4.93,23.13,258.36
2014,7,28,5,30,23.27,274.83,5.98,94780,5.44,23.36,274.1
2014,7,28,6,30,22.93,273.96,8.23,94740,7.65,23.06,273
2014,7,28,7,30,22.69,277.96,7.07,94810,6.55,22.82,277.18
2014,7,28,8,30,22.87,288.29,6.39,94830,5.97,23.04,287.58
2014,7,28,9,30,23.12,293.07,7.76,94840,7,23.32,293.28
2014,7,28,10,30,25.5,287.97,11.92,94810,11.67,25.74,287.93
2014,7,28,11,30,28.11,296.27,8.15,94770,8.04,28.35,296.37
2014,7,28,12,30,28.84,298.79,8.46,94750,8.34,29.07,298.89
2014,7,28,13,30,29.58,303.61,7.77,94700,7.66,29.82,303.72
2014,7,28,14,30,29.42,324.38,6.96,94580,6.91,29.65,324.73
2014,7,28,15,30,28.71,319.36,6.26,94500,6.18,28.93,319.59
2014,7,28,16,30,28.82,292.28,8.18,94490,8.05,29.03,292.36
2014,7,28,17,30,27.62,289.91,6.64,94540,6.39,27.78,290.21
2014,7,28,18,30,27.46,308.13,7.76,94530,7.32,27.57,308.69
2014,7,28,19,30,26.1,279.56,10.24,94530,9.64,26.22,279.66
2014,7,28,20,30,25.33,268.03,10.62,94620,9.98,25.46,267.82
2014,7,28,21,30,24.63,268.39,9.91,94670,9.25,24.75,268.35
2014,7,28,22,30,24.38,266.66,9.49,94720,8.89,24.51,266.51
2014,7,28,23,30,24.4,258.65,9.12,94710,8.53,24.52,258.35
2014,7,29,0,30,24.33,247.55,7.32,94760,6.87,24.47,247.05
2014,7,29,1,30,24.08,251.11,7.43,94740,7,24.2,250.27
2014,7,29,2,30,23.67,245.04,6.18,94700,5.74,23.78,243.53
2014,7,29,3,30,23.62,242.7,6.46,94600,5.99,23.72,241.14
2014,7,29,4,30,23.53,245.74,6.21,94580,5.67,23.59,243.23
2014,7,29,5,30,23.56,239.65,7,94600,6.5,23.66,238.27
2014,7,29,6,30,23.57,250.43,6.41,94620,5.88,23.68,249.78
2014,7,29,7,30,23.69,248.79,5.86,94640,5.52,23.85,248.25
2014,7,29,8,30,23.86,265.19,4.27,94690,3.83,23.98,266.27
2014,7,29,9,30,24.37,286.4,5.16,94720,5.01,24.57,286.46
2014,7,29,10,30,24.56,278.01,7.44,94740,7.12,24.75,277.56
2014,7,29,11,30,26.49,255.47,10.42,94710,10.22,26.71,255.23
2014,7,29,12,30,26.57,254.47,9.61,94780,9.41,26.78,254.33
2014,7,29,13,30,27.03,245.39,8.78,94750,8.62,27.27,245.39
2014,7,29,14,30,27.91,228.94,8.4,94570,8.25,28.15,228.91
2014,7,29,15,30,26.09,236.1,13.08,94520,12.76,26.34,235.87
2014,7,29,16,30,26.99,252.33,13.27,94490,12.79,27.18,251.84
2014,7,29,17,30,26.66,259.19,12.98,94530,12.57,26.85,258.85
2014,7,29,18,30,25.98,248.96,9.25,94590,8.64,26.08,247.77
2014,7,29,19,30,25.69,261.15,8.6,94640,7.96,25.77,260.62
2014,7,29,20,30,25.11,257.56,10.18,94700,9.54,25.21,257.04
2014,7,29,21,30,24.49,262.74,9.65,94740,9.05,24.6,262.55
2014,7,29,22,30,24.15,253.5,10,94740,9.33,24.27,252.93
2014,7,29,23,30,23.98,253.39,8.22,94760,7.61,24.09,252.18
2014,7,30,0,30,24.09,260.4,8.57,94790,8.05,24.22,259.47
2014,7,30,1,30,24.02,262.43,8.76,94770,8.22,24.12,261.62
2014,7,30,2,30,23.65,254.59,7.49,94750,6.97,23.74,253.54
2014,7,30,3,30,23.37,242.1,7.73,94700,7.12,23.47,240.75
2014,7,30,4,30,23.39,260.65,6.08,94720,5.57,23.49,260.73
2014,7,30,5,30,23.32,264.09,5.26,94770,4.76,23.42,263.14
2014,7,30,6,30,23.29,255.43,7.36,94720,6.82,23.36,253.24
2014,7,30,7,30,23.43,253.76,7.57,94720,7.13,23.61,252.84
2014,7,30,8,30,24.36,270.21,6.04,94800,5.91,24.57,270.07
2014,7,30,9,30,25.5,265.13,6.55,94790,6.45,25.72,265.11
2014,7,30,10,30,26.79,261.94,6.83,94770,6.74,27.02,261.94
2014,7,30,11,30,28.95,262.63,6.79,94730,6.7,29.19,262.69
2014,7,30,12,30,29.63,260.95,7.61,94670,7.5,29.87,260.93
2014,7,30,13,30,30.24,254.97,6.19,94600,6.1,30.47,254.9
2014,7,30,14,30,30.42,256.86,7.67,94460,7.56,30.64,256.71
2014,7,30,15,30,30.8,265.98,7.73,94390,7.59,31.01,266.06
2014,7,30,16,30,30.58,274.33,8.04,94410,7.87,30.79,274.39
2014,7,30,17,30,29.85,285.43,8.38,94430,8.13,30.03,285.66
2014,7,30,18,30,28.21,289.09,9.73,94500,9.38,28.33,289.28
2014,7,30,19,30,27.53,289.44,8.93,94560,8.38,27.6,288.78
2014,7,30,20,30,27.05,290.87,7.72,94620,7.07,27.09,289.8
2014,7,30,21,30,26.46,283.35,7.94,94640,7.38,26.55,281.82
2014,7,30,22,30,25.99,269.42,7.98,94650,7.37,26.09,268.73
2014,7,30,23,30,25.68,274.16,6.76,94700,6.22,25.79,273.83
2014,7,31,0,30,25.42,256.33,5.82,94720,5.38,25.52,256
2014,7,31,1,30,24.98,256.86,8.62,94740,8.09,25.07,255.71
2014,7,31,2,30,24.52,246.44,7.92,94650,7.34,24.59,245.15
2014,7,31,3,30,24.01,248.57,8.28,94670,7.74,24.15,247.52
2014,7,31,4,30,23.84,255.57,7.55,94670,7,23.94,254.12
2014,7,31,5,30,23.86,261.72,6.58,94640,6.06,23.97,260.35
2014,7,31,6,30,23.9,261.77,5.68,94600,5.14,24.01,261.01
2014,7,31,7,30,24.09,272.77,5.26,94670,4.76,24.25,272.69
2014,7,31,8,30,24.04,277.93,5.13,94740,4.83,24.19,277.44
2014,7,31,9,30,23.51,277.17,4.89,94790,4.4,23.64,276.65
2014,7,31,10,30,25.95,267.72,6.94,94730,6.86,26.18,267.56
2014,7,31,11,30,28.37,272.85,3.07,94630,3.04,28.6,273.04
2014,7,31,12,30,29.41,279.15,3.39,94590,3.35,29.65,279.24
2014,7,31,13,30,30.3,262.38,4.31,94510,4.26,30.53,262.46
2014,7,31,14,30,31.09,249.63,6.56,94420,6.48,31.31,249.56
2014,7,31,15,30,30.91,248.82,7.85,94340,7.75,31.14,248.8
2014,7,31,16,30,31.01,247.42,7.01,94310,6.88,31.22,247.4
2014,7,31,17,30,29.93,230.62,9.56,94330,9.04,30.07,229.3
2014,7,31,18,30,29.5,250.49,8.8,94400,8.23,29.6,250.39
2014,7,31,19,30,28.37,244.93,10.79,94420,10.07,28.42,243.65
2014,7,31,20,30,27.05,241.25,9.09,94530,8.54,27.16,240.44
2014,7,31,21,30,25.89,234.78,8.13,94590,7.66,26.03,233.62
2014,7,31,22,30,25.55,252.07,8.85,94610,8.39,25.73,251.5
2014,7,31,23,30,24.33,234.66,7.51,94590,7.15,24.49,233.69
2014,8,1,0,30,24.75,252.62,7,94640,6.6,24.92,251.95
2014,8,1,1,30,24.17,248.84,6.62,94630,6.28,24.33,247.89
2014,8,1,2,30,24.22,256.86,7.03,94580,6.55,24.37,255.93
2014,8,1,3,30,24.34,255.25,6.51,94580,6.06,24.49,253.72
2014,8,1,4,30,23.98,250.32,6.93,94550,6.51,24.14,249.12
2014,8,1,5,30,23.82,247.91,6.79,94550,6.45,23.98,246.72
2014,8,1,6,30,23.62,255.75,6.96,94550,6.57,23.79,255.02
2014,8,1,7,30,24,263.18,6.63,94590,6.39,24.19,262.62
2014,8,1,8,30,24.84,266.75,7.9,94680,7.74,25.05,266.59
2014,8,1,9,30,24.98,268.96,6.12,94710,5.95,25.19,268.66
2014,8,1,10,30,25.53,265.37,8.82,94680,8.71,25.78,265.19
2014,8,1,11,30,27.99,267.95,6.77,94700,6.68,28.24,268
2014,8,1,12,30,28.68,263.84,6.29,94660,6.21,28.92,263.77
2014,8,1,13,30,29.67,267.16,6.96,94580,6.87,29.92,267.22
2014,8,1,14,30,30.43,261.67,6.58,94510,6.49,30.66,261.73
2014,8,1,15,30,30.84,262.8,7.81,94440,7.69,31.07,262.85
2014,8,1,16,30,30.8,263.48,7.8,94370,7.65,31.01,263.59
2014,8,1,17,30,30.52,263.25,7.99,94410,7.75,30.7,263.28
2014,8,1,18,30,29.86,269.44,9.33,94470,8.91,29.96,269.27
2014,8,1,19,30,29,271.26,9.93,94520,9.21,29.1,270.48
2014,8,1,20,30,24.98,312.05,7.98,94600,7.16,24.89,314.52
2014,8,1,21,30,24.52,306.49,3.53,94630,3.34,24.71,306.6
2014,8,1,22,30,25.81,260.73,6.89,94660,5.92,25.76,260.26
2014,8,1,23,30,25.72,261.92,10.28,94670,9.72,25.85,261.55
2014,8,2,0,30,24.98,270.17,8.9,94710,8.29,25.07,270.16
2014,8,2,1,30,24.63,264.96,7.91,94740,7.39,24.75,265.09
2014,8,2,2,30,24.45,265.83,8.47,94680,7.89,24.56,265.52
2014,8,2,3,30,23.9,274.03,7.91,94670,7.33,23.99,274.06
2014,8,2,4,30,23.7,259.75,6.4,94720,5.86,23.8,258.34
2014,8,2,5,30,23.68,257.62,7.38,94690,6.95,23.82,256.82
2014,8,2,6,30,23.25,260.76,7.99,94680,7.61,23.4,260.18
2014,8,2,7,30,24.19,261.51,8.4,94660,8.18,24.41,261.52
2014,8,2,8,30,25.46,267.57,10.54,94730,10.32,25.7,267.55
2014,8,2,9,30,26.84,265.34,10.06,94790,9.89,27.08,265.3
2014,8,2,10,30,27.55,267.72,9.87,94810,9.71,27.79,267.67
2014,8,2,11,30,29.29,258.69,9.07,94750,8.92,29.54,258.72
2014,8,2,12,30,30.12,279.53,9.26,94660,9.11,30.36,279.56
2014,8,2,13,30,31.13,275.44,9.06,94660,8.92,31.37,275.52
2014,8,2,14,30,31.52,273.05,9.22,94550,9.07,31.74,273.08
2014,8,2,15,30,32,265.21,8.57,94520,8.42,32.22,265.27
2014,8,2,16,30,31.98,262.11,8.81,94500,8.6,32.18,262.18
2014,8,2,17,30,31.43,263.66,10.31,94540,9.82,31.56,263.59
2014,8,2,18,30,30.41,270.91,11.59,94560,10.73,30.42,270.87
2014,8,2,19,30,29.33,270.17,11.6,94610,10.64,29.29,269.88
2014,8,2,20,30,28.19,264.95,10.19,94700,9.32,28.18,263.87
2014,8,2,21,30,27.28,263.36,9.03,94720,8.31,27.33,262.55
2014,8,2,22,30,26.5,257.35,8.48,94710,7.83,26.57,256.54
2014,8,2,23,30,25.99,247.53,7.04,94710,6.42,26.09,247.22
2014,8,3,0,30,25,248.08,8.92,94730,8.31,25.11,247.65
2014,8,3,1,30,24.64,251.92,7.76,94760,7.19,24.77,251.08
2014,8,3,2,30,24.75,257.63,7.67,94730,7.17,24.88,257.15
2014,8,3,3,30,24.51,267.95,9.05,94720,8.39,24.6,267.67
2014,8,3,4,30,24.04,275.54,8.45,94690,7.86,24.14,275.45
2014,8,3,5,30,23.76,263.28,8.05,94690,7.42,23.85,262.31
2014,8,3,6,30,23.82,269.12,8.27,94720,7.59,23.92,268.62
2014,8,3,7,30,24.26,277.77,8.33,94760,7.96,24.44,277.88
2014,8,3,8,30,24.74,273.68,8.5,94800,8.28,24.97,273.7
2014,8,3,9,30,25.85,267.51,8.73,94810,8.59,26.09,267.39
2014,8,3,10,30,27.59,275.71,9.07,94750,8.92,27.83,275.58
2014,8,3,11,30,28.43,275.14,7.42,94730,7.31,28.67,275.1
2014,8,3,12,30,29.88,285.18,7.35,94660,7.25,30.13,285.18
2014,8,3,13,30,30.18,295.28,8.06,94630,7.93,30.41,295.29
2014,8,3,14,30,30.39,297.47,9.2,94550,9.05,30.61,297.6
2014,8,3,15,30,30.08,291.69,8.22,94500,8.03,30.28,291.82
2014,8,3,16,30,28.79,290.23,7.33,94500,7.04,28.96,290.37
2014,8,3,17,30,28.86,284.48,6.3,94480,6.04,29,284.54
2014,8,3,18,30,28.65,273.91,5.92,94500,5.35,28.73,273.47
2014,8,3,19,30,27.73,275.64,9.68,94560,8.88,27.84,274.93
2014,8,3,20,30,24.1,271.07,10.62,94620,9.56,24.21,271.7
2014,8,3,21,30,24.15,251.14,9.27,94610,8.67,24.28,249.86
2014,8,3,22,30,24.83,272.28,9.43,94620,8.74,24.9,271.55
2014,8,3,23,30,24.43,274.35,9.39,94640,8.78,24.52,274.1
2014,8,4,0,30,23.99,266.87,8.93,94650,8.33,24.09,266.3
2014,8,4,1,30,23.73,260.64,9.4,94650,8.83,23.84,259.59
2014,8,4,2,30,23.45,260.6,8.36,94630,7.8,23.57,260.12
2014,8,4,3,30,23.39,260.26,8.64,94580,8.06,23.5,259.17
2014,8,4,4,30,23.4,265.03,8.05,94580,7.46,23.49,264
2014,8,4,5,30,23.39,264.35,8.53,94580,7.91,23.48,263.21
2014,8,4,6,30,23.37,270.4,8.48,94580,7.83,23.47,269.53
2014,8,4,7,30,23.16,273.52,7.43,94600,6.83,23.26,272.77
2014,8,4,8,30,23.39,274.93,6.96,94670,6.32,23.5,275.33
2014,8,4,9,30,24.14,267.14,7.22,94700,6.7,24.3,266.92
2014,8,4,10,30,25.08,271.55,10.8,94700,10.52,25.31,271.52
2014,8,4,11,30,25.14,267.94,9.56,94750,9.33,25.36,268.09
2014,8,4,12,30,25.95,275.58,7.23,94730,6.98,26.14,275.5
2014,8,4,13,30,25.18,262.66,7.21,94760,6.81,25.38,262.5
2014,8,4,14,30,25.46,272.04,8.52,94680,8.33,25.71,271.98
2014,8,4,15,30,26.74,266.23,7.51,94590,7.38,26.96,266.15
2014,8,4,16,30,26.44,271.81,8.86,94500,8.43,26.59,271.61
2014,8,4,17,30,26.05,264.97,9.53,94450,9.02,26.22,265.17
2014,8,4,18,30,25.09,260.25,8.75,94490,8.18,25.23,259.9
2014,8,4,19,30,24.84,257.49,8.03,94510,7.47,24.97,256.41
2014,8,4,20,30,24.48,253.01,9.21,94580,8.51,24.56,251.93
2014,8,4,21,30,24.81,256.71,10.04,94600,9.32,24.89,255.96
2014,8,4,22,30,24.5,258.41,8.83,94590,8.2,24.6,258.12
2014,8,4,23,30,24.04,265.72,9.24,94580,8.66,24.15,265.55
2014,8,5,0,30,23.72,265.65,9.36,94560,8.72,23.81,264.75
2014,8,5,1,30,23.62,260.53,9.14,94570,8.5,23.69,259.34
2014,8,5,2,30,23.57,266.1,9.2,94540,8.52,23.64,265.24
2014,8,5,3,30,23.37,258.47,8.47,94530,7.88,23.47,257.3
2014,8,5,4,30,23.18,258.97,9.54,94510,8.84,23.27,258.15
2014,8,5,5,30,23.03,256.98,9.2,94540,8.54,23.13,256.13
2014,8,5,6,30,23.01,262.72,9.27,94530,8.69,23.16,262.16
2014,8,5,7,30,24.1,270.3,9.98,94570,9.58,24.28,270.05
2014,8,5,8,30,25.04,288.14,10.29,94640,9.75,25.22,288.5
2014,8,5,9,30,26.28,283.95,11.2,94650,10.96,26.51,284.09
2014,8,5,10,30,27.82,288.91,10.15,94620,9.97,28.06,289.01
2014,8,5,11,30,28.02,273.65,9.9,94750,9.71,28.24,273.56
2014,8,5,12,30,28.63,285,11.59,94700,11.37,28.87,285.01
2014,8,5,13,30,28.81,284.47,10.96,94680,10.75,29.05,284.59
2014,8,5,14,30,29.12,292.77,11.04,94530,10.82,29.36,292.88
2014,8,5,15,30,28.88,286.49,8.39,94540,8.22,29.1,286.22
2014,8,5,16,30,28.78,287.37,9.54,94520,9.3,28.99,287.39
2014,8,5,17,30,28.07,272.63,7.84,94530,7.51,28.23,272.38
2014,8,5,18,30,27.21,288.25,8.54,94540,8.01,27.33,288.38
2014,8,5,19,30,26.83,266.24,7.93,94620,7.32,26.84,265.71
2014,8,5,20,30,26.32,263.52,10.05,94650,9.25,26.28,262.72
2014,8,5,21,30,25.38,257.93,11.09,94740,10.26,25.43,257.07
2014,8,5,22,30,24.51,259.43,11.1,94760,10.28,24.58,259.21
2014,8,5,23,30,23.87,250.15,9.5,94780,8.78,23.94,249.47
2014,8,6,0,30,23.34,254.86,9.65,94760,8.96,23.44,254.56
2014,8,6,1,30,23.04,254.54,8.92,94740,8.23,23.12,254.35
2014,8,6,2,30,22.89,252.61,9.71,94680,8.98,22.96,251.96
2014,8,6,3,30,22.64,251.63,9.22,94670,8.56,22.73,251.24
2014,8,6,4,30,22.71,244.22,9.12,94730,8.44,22.77,243.36
2014,8,6,5,30,22.62,247.32,9.16,94720,8.44,22.68,247.02
2014,8,6,6,30,22.79,254.92,8.53,94730,7.99,22.96,254.97
2014,8,6,7,30,23.7,256.24,9.66,94720,9.39,23.92,256.14
2014,8,6,8,30,25.12,261.49,9.88,94790,9.68,25.36,261.44
2014,8,6,9,30,26.3,266.42,9.93,94770,9.76,26.54,266.37
2014,8,6,10,30,27.64,269.6,9.67,94740,9.51,27.88,269.62
2014,8,6,11,30,27.79,270.05,10.37,94770,10.19,28.03,270.18
2014,8,6,12,30,28.02,273.57,11.56,94740,11.37,28.27,273.48
2014,8,6,13,30,28.52,274.61,10.14,94710,9.97,28.76,274.67
2014,8,6,14,30,28.91,269.19,9.25,94630,9.07,29.14,269.27
2014,8,6,15,30,29.26,280.71,9.28,94600,9.07,29.47,280.8
2014,8,6,16,30,28.45,294.29,8.82,94560,8.57,28.66,294.51
2014,8,6,17,30,27.88,285.1,8.85,94570,8.42,28.03,285.14
2014,8,6,18,30,27.59,280.94,9.03,94610,8.49,27.66,280.93
2014,8,6,19,30,26.96,265.81,7.31,94620,6.73,26.94,263.22
2014,8,6,20,30,26.36,253.86,9.11,94680,8.28,26.33,252
2014,8,6,21,30,25.35,256.71,9.85,94670,9.18,25.34,257.59
2014,8,6,22,30,24.42,262.61,9.72,94720,8.91,24.48,262.3
2014,8,6,23,30,23.86,261.08,8.29,94760,7.66,23.93,260.86
2014,8,7,0,30,23.37,244.9,9.1,94790,8.44,23.45,244
2014,8,7,1,30,22.93,245.34,8.91,94760,8.2,23,244.77
2014,8,7,2,30,22.72,237.85,9.31,94690,8.6,22.79,236.82
2014,8,7,3,30,22.56,237.11,9.63,94670,8.92,22.65,236.41
2014,8,7,4,30,22.74,241.47,9.86,94680,9.19,22.82,240.88
2014,8,7,5,30,22.75,243.1,9.72,94690,9.03,22.81,242.38
2014,8,7,6,30,22.79,244.96,8.47,94680,7.89,22.94,244.11
2014,8,7,7,30,24.15,252.67,9.03,94720,8.8,24.37,252.55
2014,8,7,8,30,25.56,256.73,10.27,94730,10.04,25.79,256.63
2014,8,7,9,30,27.03,258.81,10.93,94710,10.7,27.27,258.77
2014,8,7,10,30,28.22,264.11,11.47,94690,11.24,28.46,264.11
2014,8,7,11,30,29.34,262.26,10.43,94760,10.25,29.58,262.27
2014,8,7,12,30,30.22,264.58,9.65,94720,9.49,30.47,264.58
2014,8,7,13,30,31.22,263.06,9.99,94670,9.82,31.46,263.06
2014,8,7,14,30,31.7,263.36,10.35,94620,10.16,31.93,263.33
2014,8,7,15,30,32.01,259.94,8.92,94600,8.76,32.24,259.99
2014,8,7,16,30,31.82,265.67,11,94580,10.72,32.02,265.65
2014,8,7,17,30,31.14,268.32,10.57,94560,10.07,31.29,268.4
2014,8,7,18,30,29.59,265.2,11.95,94610,11.16,29.63,264.64
2014,8,7,19,30,28.59,262.92,10.58,94670,9.75,28.62,262.19
2014,8,7,20,30,27.47,259.88,10.74,94710,9.9,27.51,259.12
2014,8,7,21,30,26.41,256.82,10.27,94790,9.53,26.5,256.14
2014,8,7,22,30,25.46,259.46,10.37,94830,9.67,25.57,259.13
2014,8,7,23,30,24.79,250.21,8.43,94860,7.81,24.89,249.72
2014,8,8,0,30,24.22,260.88,7.84,94920,7.29,24.33,261.08
2014,8,8,1,30,23.76,249.06,6.5,94960,6.08,23.87,248.4
2014,8,8,2,30,23.39,249.37,6.78,94930,6.3,23.48,248.83
2014,8,8,3,30,23.05,245.15,8.21,94890,7.58,23.13,243.86
2014,8,8,4,30,22.85,242.54,8.63,94850,7.95,22.9,241.36
2014,8,8,5,30,22.8,246.9,8.87,94850,8.16,22.86,245.96
2014,8,8,6,30,22.85,246.37,8.45,94840,7.87,23,245.94
2014,8,8,7,30,24.24,255.9,9.26,94880,9.03,24.46,255.92
2014,8,8,8,30,25.67,265.28,10.52,94940,10.28,25.91,265.22
2014,8,8,9,30,27.24,273.58,10.03,94920,9.84,27.48,273.58
2014,8,8,10,30,28.58,275.66,9.35,94910,9.2,28.83,275.67
2014,8,8,11,30,28.53,286.68,5.67,94960,5.6,28.77,286.68
2014,8,8,12,30,29.3,286.85,5.15,94900,5.09,29.54,287.07
2014,8,8,13,30,30.12,265.04,4.39,94850,4.34,30.36,265.08
2014,8,8,14,30,30.7,261.26,4.77,94770,4.71,30.93,261.32
2014,8,8,15,30,31.06,266.06,5.41,94690,5.34,31.29,266.16
2014,8,8,16,30,31.15,276.04,5.99,94640,5.89,31.36,276.13
2014,8,8,17,30,31.01,273.09,5.89,94640,5.74,31.19,273.12
2014,8,8,18,30,30.86,279.2,5.78,94690,5.58,30.98,277.97
2014,8,8,19,30,30.03,298.49,7.4,94710,6.62,30.01,297.95
2014,8,8,20,30,29.36,289.35,7.22,94780,6.47,29.3,287.83
2014,8,8,21,30,27.4,286.56,9.32,94860,8.4,27.37,285.43
2014,8,8,22,30,26.69,278.5,8.19,94890,7.57,26.67,277.47
2014,8,8,23,30,25.61,259.21,7.9,94930,7.23,25.66,258.3
2014,8,9,0,30,24.73,258.6,9,94970,8.27,24.82,257.96
2014,8,9,1,30,24.12,258.26,8.31,94990,7.66,24.2,257.75
2014,8,9,2,30,23.59,256.25,6.95,94980,6.4,23.69,255.79
2014,8,9,3,30,23.1,256.81,7.58,94980,7.01,23.2,256.12
2014,8,9,4,30,22.64,254.7,7.6,94980,7.05,22.74,253.61
2014,8,9,5,30,22.35,242.97,7.7,95010,7.16,22.43,241.21
2014,8,9,6,30,22.15,241.53,6.79,95030,6.18,22.3,240.38
2014,8,9,7,30,23.37,254.4,8.16,95080,7.96,23.6,254.41
2014,8,9,8,30,24.8,261.45,8.74,95150,8.58,25.03,261.42
2014,8,9,9,30,25.84,269.36,8.78,95180,8.64,26.08,269.31
2014,8,9,10,30,27.41,274.69,7.71,95130,7.6,27.65,274.65
2014,8,9,11,30,28.43,279.76,5.49,95090,5.43,28.68,279.85
2014,8,9,12,30,29.52,287.02,4.62,95070,4.57,29.77,287.35
2014,8,9,13,30,30.27,297.19,3.82,95020,3.79,30.5,297.67
2014,8,9,14,30,30.8,305.51,3.68,94910,3.65,31.03,305.95
2014,8,9,15,30,30.92,291.78,3.91,94830,3.86,31.13,291.84
2014,8,9,16,30,31.12,295.19,3.65,94770,3.61,31.33,295.37
2014,8,9,17,30,31.09,304.41,4.01,94740,3.93,31.27,304.82
2014,8,9,18,30,31.09,302.8,4.08,94780,3.9,31.23,303.18
2014,8,9,19,30,31.07,289.93,4.87,94810,4.5,31.13,288.41
2014,8,9,20,30,30.33,271.1,5.72,94880,5.09,30.23,264.43
2014,8,9,21,30,29.57,246.48,6.78,94940,6.41,29.42,241.36
2014,8,9,22,30,27.62,284.01,7.33,95020,6.98,27.67,281.44
2014,8,9,23,30,26.66,293.25,6.13,95050,5.41,26.71,290.4
2014,8,10,0,30,25.87,274.75,7.95,95070,7.22,25.89,272.03
2014,8,10,1,30,25.28,257.84,6.54,95100,6.01,25.28,254.96
2014,8,10,2,30,24.56,250.62,7.66,95050,7.18,24.63,249.09
2014,8,10,3,30,23.94,257.87,7.09,95060,6.59,24.03,256.99
2014,8,10,4,30,23.33,250.64,6.49,95060,6,23.42,249.52
2014,8,10,5,30,22.92,247.99,6.74,95050,6.22,23.01,247.27
2014,8,10,6,30,22.56,249.54,6.99,95030,6.39,22.64,248.15
2014,8,10,7,30,22.88,252.61,5.81,95040,5.6,23.08,252.62
2014,8,10,8,30,24.07,259.81,7.15,95100,7.01,24.29,259.75
2014,8,10,9,30,25.85,268.73,6.93,95110,6.83,26.09,268.78
2014,8,10,10,30,27.45,283.13,6.9,95100,6.81,27.69,283.23
2014,8,10,11,30,27.82,277.45,6.61,95050,6.53,28.07,277.53
2014,8,10,12,30,27.56,298.3,6.35,95170,6.24,27.77,298.39
2014,8,10,13,30,27.17,307.85,6.65,95150,6.56,27.39,308.04
2014,8,10,14,30,27,286.05,4.6,95030,4.53,27.21,286.09
2014,8,10,15,30,27.57,279.35,3.42,94910,3.38,27.8,279.45
2014,8,10,16,30,27.78,251.02,3.86,94790,3.81,27.98,250.92
2014,8,10,17,30,28.02,255.78,3.11,94780,3.04,28.21,255.64
2014,8,10,18,30,28.19,224.55,2.27,94840,2.19,28.35,220.71
2014,8,10,19,30,28.47,228.25,3.66,94840,3.57,28.58,222.54
2014,8,10,20,30,24.69,277.79,9.39,95010,9.46,24.62,277.42
2014,8,10,21,30,24.04,261.88,9.97,95020,8.98,24.11,260.72
2014,8,10,22,30,25.41,273.74,7.94,95010,7.35,25.23,268.26
2014,8,10,23,30,25.02,282.67,6.23,95000,5.73,25.01,276.68
2014,8,11,0,30,24.98,273.69,5.89,95040,5.45,25.02,269.31
2014,8,11,1,30,24.67,272.2,6.66,95040,6.25,24.75,270.31
2014,8,11,2,30,24.33,267.19,6.58,95010,6.08,24.36,265.69
2014,8,11,3,30,23.86,269.64,7.31,94950,6.71,23.87,268.44
2014,8,11,4,30,23.46,256.86,6.73,94960,6.15,23.47,254.67
2014,8,11,5,30,23,254.08,7.24,94950,6.71,23.02,251.31
2014,8,11,6,30,22.62,253.03,6.5,94980,5.83,22.66,250.02
2014,8,11,7,30,23.49,270.07,5.09,94980,4.97,23.71,269.9
2014,8,11,8,30,24.74,280.93,6.08,95030,5.97,24.96,280.86
2014,8,11,9,30,25.94,288.69,7.07,95040,6.97,26.18,288.77
2014,8,11,10,30,26.64,292.62,7.48,95020,7.37,26.88,292.92
2014,8,11,11,30,28.28,289.74,6.45,94960,6.37,28.53,289.76
2014,8,11,12,30,28.99,283.58,6.45,94950,6.37,29.24,283.54
2014,8,11,13,30,29.7,292.44,6.15,94910,6.08,29.94,292.55
2014,8,11,14,30,29.63,301.85,5.14,94850,5.07,29.83,302.11
2014,8,11,15,30,29.09,346.39,3.38,94730,3.3,29.27,347.96
2014,8,11,16,30,30.02,306.35,4.91,94680,4.8,30.23,306.74
2014,8,11,17,30,29.78,289.51,5.32,94680,5.14,29.96,289.34
2014,8,11,18,30,28.82,359.98,3.61,94730,3.65,28.89,5.68
2014,8,11,19,30,28.4,349.55,3.7,94760,3.14,28.58,352.23
2014,8,11,20,30,27.56,327.12,4.17,94840,3.5,27.67,325.29
2014,8,11,21,30,26.06,295.12,3.48,94910,2.87,26.12,284.81
2014,8,11,22,30,26.02,292.77,6.25,94950,5.67,26.01,289.62
2014,8,11,23,30,25.63,294.59,6.27,94950,5.54,25.66,292.34
2014,8,12,0,30,24.95,280.53,8.12,95000,7.55,25.03,278.28
2014,8,12,1,30,23.98,280.84,7.9,94980,7.3,24.06,279.86
2014,8,12,2,30,23.43,270.7,6.8,94950,6.23,23.48,268.98
2014,8,12,3,30,23.14,258.37,6.37,94920,5.85,23.18,255.8
2014,8,12,4,30,22.66,251.96,7.23,94910,6.72,22.71,249.82
2014,8,12,5,30,22.11,253.67,7.56,94920,7,22.18,252.1
2014,8,12,6,30,21.77,251.96,6.45,94940,5.81,21.89,250.28
2014,8,12,7,30,23.14,250.76,6.07,94950,5.92,23.36,250.64
